customer_id,first_name,second_name,gender,state,occupation,customer_segment,annual_income,recency,frequency,monetary,R,F,M,RFM_Score,segment
C00304,Nisha,Iyer,Male,Telangana,Salaried,Premium,963074.84,23,24,202098.63,4,4,4,12,Champion
C00305,Sara,Gupta,Male,Telangana,Self Employed,SME,478426.0,348,4,49288.57,1,1,2,4,At Risk
C00306,Reyansh,Bansal,Female,Rajasthan,Retired,Retail,523933.8,4,16,145246.15,4,4,4,12,Champion
C00307,Priya,Agarwal,Male,Maharashtra,Self Employed,Retail,445707.35,39,7,61064.17,3,2,2,7,Potential Loyalist
C00308,Ira,Chopra,Male,Uttar Pradesh,Freelancer,Retail,180000.0,159,19,217711.46,2,4,4,10,Champion
C00309,Anika,Desai,Female,Uttar Pradesh,Self Employed,Retail,1011553.92,48,20,131611.92,3,4,3,10,Champion
C00310,Ayaan,Joshi,Female,Karnataka,Freelancer,Retail,312956.97,121,5,29358.54,2,1,1,4,At Risk
C00311,Sneha,Sharma,Male,Madhya Pradesh,Business Owner,Retail,290802.1,367,3,22025.38,1,1,1,3,Dormant
C00312,Reyansh,Kulkarni,Female,Tamil Nadu,Freelancer,SME,1143563.53,162,6,49202.86,2,1,2,5,At Risk
C00313,Riya,Mishra,Female,Chandigarh,Business Owner,Retail,918212.83,718,3,5517.13,1,1,1,3,Dormant
C00316,Rohan,Malhotra,Female,Gujarat,Freelancer,Premium,475213.23,58,18,142610.25,3,4,4,11,Champion
C00318,Ishaan,Bansal,Female,Haryana,Business Owner,Retail,259413.78,142,11,69368.09,2,3,2,7,Potential Loyalist
C00319,Sara,Joshi,Male,Maharashtra,Freelancer,Retail,540236.17,88,6,48808.98,2,1,2,5,At Risk
C00320,Myra,Reddy,Male,Madhya Pradesh,Self Employed,SME,513794.43,158,10,95488.44,2,3,3,8,Loyal
C00321,Sara,Chopra,Male,Haryana,Salaried,Premium,983525.45,128,4,22561.07,2,1,1,4,At Risk
C00322,Aarav,Mehta,Male,Uttar Pradesh,Freelancer,Corporate,1002766.42,49,14,100907.91,3,3,3,9,Loyal
C00323,Vivaan,Nair,Female,Tamil Nadu,Student,Retail,363772.54,81,3,17929.13,3,1,1,5,At Risk
C00324,Nisha,Jain,Female,Madhya Pradesh,Self Employed,Retail,542234.96,10,7,61622.95,4,2,2,8,Loyal
C00325,Diya,Verma,Female,Gujarat,Freelancer,Premium,881715.31,14,9,64340.82,4,2,2,8,Loyal
C00326,Aarav,Verma,Male,Kerala,Student,Wealth,2063165.82,303,5,14201.98,1,1,1,3,Dormant
C00327,Kabir,Sharma,Female,Gujarat,Student,Retail,180000.0,591,2,21660.68,1,1,1,3,Dormant
C00328,Nisha,Gupta,Male,Karnataka,Business Owner,Premium,1103135.6,47,11,100295.24,3,3,3,9,Loyal
C00329,Reyansh,Desai,Female,Karnataka,Business Owner,Retail,276797.45,100,6,80036.18,2,1,2,5,At Risk
C00331,Krishna,Mehta,Female,Madhya Pradesh,Business Owner,Retail,559453.53,66,5,35934.23,3,1,1,5,At Risk
C00333,Nisha,Kulkarni,Female,Karnataka,Freelancer,Retail,544096.43,95,12,87623.52,2,3,3,8,Loyal
C00334,Aadhya,Jain,Female,West Bengal,Freelancer,Retail,805363.91,157,6,34738.53,2,1,1,4,At Risk
C00335,Sneha,Kapoor,Female,Karnataka,Self Employed,Retail,364542.64,16,9,82343.53,4,2,3,9,Loyal
C00336,Sara,Gupta,Female,Gujarat,Student,SME,1266238.3,263,7,39596.91,1,2,1,4,At Risk
C00337,Pooja,Kapoor,Male,Karnataka,Freelancer,Retail,919306.69,44,11,89793.76,3,3,3,9,Loyal
C00338,Sara,Desai,Female,Madhya Pradesh,Self Employed,Premium,631587.44,116,10,38874.81,2,3,1,6,Potential Loyalist
C00339,Sara,Kumar,Male,Chandigarh,Student,SME,625540.09,129,11,102762.67,2,3,3,8,Loyal
C00341,Anika,Sharma,Male,Maharashtra,Retired,Retail,402522.19,91,16,219540.1,2,4,4,10,Champion
C00344,Pooja,Bansal,Male,Tamil Nadu,Business Owner,Premium,324000.0,550,5,37077.6,1,1,1,3,Dormant
C00345,Neha,Iyer,Male,Uttar Pradesh,Student,Retail,367537.62,509,3,25916.05,1,1,1,3,Dormant
C00346,Vivaan,Malhotra,Female,Maharashtra,Retired,Premium,794472.23,350,3,15536.84,1,1,1,3,Dormant
C00348,Ishaan,Kulkarni,Male,Gujarat,Self Employed,Retail,382070.0,71,4,13079.41,3,1,1,5,At Risk
C00349,Neha,Malhotra,Male,Chandigarh,Self Employed,Retail,1732166.82,450,5,51228.26,1,1,2,4,At Risk
C00350,Sai,Agarwal,Female,Chandigarh,Freelancer,SME,252000.0,31,12,132853.27,4,3,3,10,Champion
C00352,Amit,Kumar,Female,Madhya Pradesh,Freelancer,Retail,540785.29,24,18,195556.82,4,4,4,12,Champion
C00353,Priya,Malhotra,Male,Delhi,Freelancer,Retail,615461.64,128,4,41726.61,2,1,1,4,At Risk
C00354,Rohan,Verma,Female,Kerala,Student,Corporate,1445916.87,209,5,31281.13,1,1,1,3,Dormant
C00355,Ayaan,Desai,Male,Tamil Nadu,Freelancer,Corporate,1792477.48,86,25,271440.93,2,4,4,10,Champion
C00356,Sai,Kapoor,Female,Tamil Nadu,Salaried,Retail,333278.32,100,18,226316.22,2,4,4,10,Champion
C00357,Kabir,Mishra,Female,Rajasthan,Student,SME,927583.01,106,5,49776.58,2,1,2,5,At Risk
C00358,Ira,Patel,Male,Kerala,Student,Premium,1390072.34,38,11,60809.53,3,3,2,8,Loyal
C00359,Diya,Nair,Male,Kerala,Retired,Retail,295134.66,158,12,105587.7,2,3,3,8,Loyal
C00360,Kabir,Mishra,Male,Madhya Pradesh,Salaried,Retail,365393.61,93,6,26966.91,2,1,1,4,At Risk
C00361,Ira,Agarwal,Female,Tamil Nadu,Student,Retail,474182.12,343,4,28674.31,1,1,1,3,Dormant
C00363,Pooja,Bansal,Male,Uttar Pradesh,Freelancer,Retail,498738.77,12,3,90405.52,4,1,3,8,Loyal
C00364,Pari,Mehta,Female,Delhi,Student,Retail,829171.17,29,36,359475.2,4,4,4,12,Champion
C00365,Aarav,Mishra,Male,Rajasthan,Freelancer,Retail,393073.16,4,22,259899.61,4,4,4,12,Champion
C00366,Amit,Kulkarni,Female,Maharashtra,Student,SME,504482.9,18,17,155498.84,4,4,4,12,Champion
C00367,Priya,Malhotra,Female,Maharashtra,Freelancer,Retail,1391109.42,65,5,22256.59,3,1,1,5,At Risk
C00368,Anika,Singh,Male,Tamil Nadu,Salaried,Retail,1143789.65,44,14,173517.65,3,3,4,10,Champion
C00371,Arjun,Mehta,Male,Kerala,Business Owner,Retail,434494.13,15,6,68068.96,4,1,2,7,Potential Loyalist
C00373,Krishna,Desai,Male,Haryana,Freelancer,Corporate,1699624.89,64,11,296586.77,3,3,4,10,Champion
C00374,Kabir,Mishra,Male,Madhya Pradesh,Business Owner,Corporate,959975.52,570,2,3506.17,1,1,1,3,Dormant
C00375,Aarav,Kapoor,Female,Kerala,Retired,SME,252000.0,30,15,107544.54,4,4,3,11,Champion
C00376,Arjun,Desai,Female,Maharashtra,Self Employed,SME,690135.21,143,11,126489.85,2,3,3,8,Loyal
C00377,Rohan,Mehta,Male,Tamil Nadu,Retired,Retail,363806.48,53,15,162098.19,3,4,4,11,Champion
C00379,Myra,Verma,Male,Karnataka,Freelancer,Retail,345636.33,93,11,125398.45,2,3,3,8,Loyal
C00380,Pari,Kumar,Female,Karnataka,Freelancer,Retail,760469.27,285,9,37573.99,1,2,1,4,At Risk
C00381,Rahul,Desai,Female,West Bengal,Student,Retail,284917.73,45,13,129053.33,3,3,3,9,Loyal
C00382,Diya,Mishra,Male,Maharashtra,Freelancer,Retail,316549.64,226,8,25643.96,1,2,1,4,At Risk
C00383,Sai,Bansal,Male,Gujarat,Self Employed,Retail,431349.78,208,7,76041.88,1,2,2,5,At Risk
C00384,Arjun,Verma,Male,Delhi,Business Owner,Retail,493480.02,88,18,131018.25,2,4,3,9,Loyal
C00385,Sara,Jain,Male,Madhya Pradesh,Self Employed,Premium,403602.32,38,29,178055.85,3,4,4,11,Champion
C00386,Sai,Iyer,Female,Chandigarh,Retired,Corporate,1234409.55,41,24,274947.35,3,4,4,11,Champion
C00387,Sai,Jain,Male,Karnataka,Retired,Retail,966037.46,63,11,97098.46,3,3,3,9,Loyal
C00388,Nisha,Bansal,Female,Karnataka,Business Owner,Retail,779226.45,131,10,104021.08,2,3,3,8,Loyal
C00389,Sneha,Kapoor,Male,Madhya Pradesh,Student,Retail,653641.85,55,18,197797.43,3,4,4,11,Champion
C00390,Krishna,Joshi,Male,Telangana,Freelancer,Retail,542131.25,7,14,58549.65,4,3,2,9,Loyal
C00391,Anaya,Bansal,Female,Maharashtra,Salaried,Retail,705755.54,418,5,31533.75,1,1,1,3,Dormant
C00392,Riya,Reddy,Female,Gujarat,Self Employed,Retail,478424.78,32,13,141904.2,4,3,4,11,Champion
C00393,Ishaan,Kapoor,Female,Kerala,Freelancer,Retail,474222.14,115,9,105547.78,2,2,3,7,Potential Loyalist
C00394,Sneha,Iyer,Male,Delhi,Self Employed,Retail,205436.6,114,5,37072.03,2,1,1,4,At Risk
C00395,Ayaan,Desai,Male,Maharashtra,Retired,SME,580313.34,132,14,142295.65,2,3,4,9,Loyal
C00396,Amit,Kumar,Female,Gujarat,Student,Retail,726513.59,112,13,144130.99,2,3,4,9,Loyal
C00397,Neha,Mehta,Male,Uttar Pradesh,Freelancer,Retail,764824.88,79,5,32316.68,3,1,1,5,At Risk
C00398,Aadhya,Desai,Female,West Bengal,Student,Wealth,774690.9,1,20,111788.46,4,4,3,11,Champion
C00399,Pooja,Malhotra,Female,Uttar Pradesh,Business Owner,Premium,1916295.82,26,18,95403.59,4,4,3,11,Champion
C00401,Neha,Kulkarni,Female,Madhya Pradesh,Retired,SME,1241108.48,52,10,110006.64,3,3,3,9,Loyal
C00403,Anika,Sharma,Female,Uttar Pradesh,Self Employed,SME,545109.14,63,5,20658.5,3,1,1,5,At Risk
C00405,Ayaan,Joshi,Male,Uttar Pradesh,Retired,Retail,317644.44,58,10,73001.54,3,3,2,8,Loyal
C00407,Karan,Agarwal,Female,Chandigarh,Student,SME,355236.34,293,3,3951.4,1,1,1,3,Dormant
C00408,Ira,Desai,Female,Maharashtra,Freelancer,Corporate,930906.11,43,6,24020.25,3,1,1,5,At Risk
C00410,Kiara,Joshi,Female,Telangana,Freelancer,Wealth,1107044.07,9,8,71650.48,4,2,2,8,Loyal
C00411,Ayaan,Gupta,Female,West Bengal,Self Employed,Retail,194730.19,93,4,43672.31,2,1,2,5,At Risk
C00413,Pari,Verma,Female,Madhya Pradesh,Salaried,Corporate,632575.26,21,10,59208.16,4,3,2,9,Loyal
C00414,Diya,Malhotra,Female,Haryana,Business Owner,Retail,604267.58,72,5,30539.68,3,1,1,5,At Risk
C00417,Aditya,Patel,Male,Haryana,Business Owner,Premium,1245600.18,39,7,35144.91,3,2,1,6,Potential Loyalist
C00418,Nisha,Kulkarni,Female,Tamil Nadu,Freelancer,Premium,938713.66,393,3,18563.57,1,1,1,3,Dormant
C00419,Sai,Chopra,Male,Madhya Pradesh,Salaried,Retail,543533.54,89,13,121503.03,2,3,3,8,Loyal
C00420,Aditya,Chopra,Female,Madhya Pradesh,Self Employed,Corporate,396000.0,74,18,127741.14,3,4,3,10,Champion
C00421,Anaya,Jain,Female,Tamil Nadu,Retired,Retail,1335962.88,46,11,82244.45,3,3,3,9,Loyal
C00422,Pooja,Kapoor,Female,Kerala,Retired,Retail,517983.75,40,16,103128.06,3,4,3,10,Champion
C00423,Diya,Bansal,Female,Kerala,Self Employed,Retail,740522.48,211,13,187794.19,1,3,4,8,Loyal
C00424,Anika,Sharma,Female,Maharashtra,Student,Corporate,601583.27,136,6,29102.73,2,1,1,4,At Risk
C00425,Kiara,Malhotra,Female,Maharashtra,Student,Retail,210591.44,35,32,303327.63,3,4,4,11,Champion
C00426,Ayaan,Agarwal,Female,Haryana,Business Owner,Retail,300415.96,18,4,29633.74,4,1,1,6,Potential Loyalist
C00427,Kabir,Kulkarni,Female,Kerala,Business Owner,SME,406221.58,96,15,180755.18,2,4,4,10,Champion
C00428,Sai,Gupta,Female,Chandigarh,Business Owner,Retail,180000.0,52,26,262529.92,3,4,4,11,Champion
C00429,Ishaan,Jain,Female,Rajasthan,Student,Retail,438359.49,15,14,59439.66,4,3,2,9,Loyal
C00431,Myra,Mehta,Male,Telangana,Self Employed,Wealth,1844783.61,351,7,42458.87,1,2,1,4,At Risk
C00432,Anaya,Kumar,Male,Karnataka,Freelancer,Retail,567430.79,36,20,151015.04,3,4,4,11,Champion
C00433,Vihaan,Mehta,Female,Madhya Pradesh,Business Owner,Premium,1234834.47,57,17,152293.13,3,4,4,11,Champion
C00434,Neha,Mishra,Male,Haryana,Business Owner,Retail,566579.1,8,9,45702.17,4,2,2,8,Loyal
C00438,Priya,Malhotra,Male,Kerala,Salaried,Retail,1050111.3,77,12,189230.58,3,3,4,10,Champion
C00439,Sai,Sharma,Female,Delhi,Retired,Retail,545648.31,114,5,46745.44,2,1,2,5,At Risk
C00440,Amit,Malhotra,Male,Tamil Nadu,Retired,SME,252000.0,6,6,52953.57,4,1,2,7,Potential Loyalist
C00441,Rahul,Singh,Male,Tamil Nadu,Salaried,Retail,452912.66,83,14,196978.5,3,3,4,10,Champion
C00443,Diya,Malhotra,Female,Uttar Pradesh,Business Owner,Retail,406986.75,23,18,189648.16,4,4,4,12,Champion
C00445,Sai,Malhotra,Female,Uttar Pradesh,Freelancer,Retail,624216.85,117,11,52405.36,2,3,2,7,Potential Loyalist
C00446,Sneha,Kumar,Female,Maharashtra,Retired,Premium,737472.15,17,17,211653.05,4,4,4,12,Champion
C00447,Anaya,Desai,Female,Haryana,Freelancer,SME,1440553.04,143,4,91227.52,2,1,3,6,Potential Loyalist
C00448,Pooja,Reddy,Female,Tamil Nadu,Student,Retail,340407.5,369,3,10030.61,1,1,1,3,Dormant
C00449,Nisha,Nair,Male,Gujarat,Business Owner,Wealth,1600651.41,148,27,159984.28,2,4,4,10,Champion
C00451,Krishna,Nair,Male,Rajasthan,Retired,Retail,722213.52,133,6,105767.38,2,1,3,6,Potential Loyalist
C00452,Rahul,Kapoor,Male,Maharashtra,Retired,Premium,1112285.34,59,13,78743.96,3,3,2,8,Loyal
C00453,Rahul,Bansal,Female,Tamil Nadu,Salaried,Premium,1178530.85,175,16,144426.72,2,4,4,10,Champion
C00454,Anaya,Malhotra,Male,Chandigarh,Business Owner,Premium,328816.28,420,4,37794.17,1,1,1,3,Dormant
C00455,Riya,Kapoor,Male,Uttar Pradesh,Self Employed,Corporate,811100.91,12,11,61771.82,4,3,2,9,Loyal
C00456,Anika,Chopra,Female,Tamil Nadu,Salaried,Retail,404556.99,42,28,276092.77,3,4,4,11,Champion
C00457,Aadhya,Kapoor,Male,Madhya Pradesh,Retired,Corporate,951704.58,164,10,61700.99,2,3,2,7,Potential Loyalist
C00458,Pari,Patel,Male,Madhya Pradesh,Freelancer,Retail,358862.78,31,23,138653.78,4,4,4,12,Champion
C00459,Ishaan,Kumar,Female,Gujarat,Retired,Retail,484452.29,95,5,91322.62,2,1,3,6,Potential Loyalist
C00460,Arjun,Patel,Male,Chandigarh,Freelancer,SME,278525.42,107,7,79880.28,2,2,2,6,Potential Loyalist
C00461,Sneha,Gupta,Female,Uttar Pradesh,Student,SME,456540.87,203,9,53175.02,1,2,2,5,At Risk
C00462,Krishna,Malhotra,Female,Maharashtra,Retired,Retail,246168.37,608,4,15325.87,1,1,1,3,Dormant
C00463,Vivaan,Reddy,Male,Delhi,Salaried,Retail,558362.71,55,14,98585.38,3,3,3,9,Loyal
C00464,Priya,Desai,Male,Uttar Pradesh,Salaried,Retail,383008.59,72,18,159401.51,3,4,4,11,Champion
C00466,Anaya,Jain,Female,Madhya Pradesh,Freelancer,Retail,266601.83,712,1,10846.09,1,1,1,3,Dormant
C00467,Vivaan,Reddy,Female,Maharashtra,Salaried,Retail,825385.91,34,2,20482.95,4,1,1,6,Potential Loyalist
C00468,Aadhya,Agarwal,Male,Telangana,Student,SME,728537.8,864,3,21549.44,1,1,1,3,Dormant
C00469,Reyansh,Singh,Male,Maharashtra,Self Employed,SME,435651.01,514,3,28976.75,1,1,1,3,Dormant
C00470,Pooja,Gupta,Male,Madhya Pradesh,Business Owner,Retail,299835.3,91,8,61744.74,2,2,2,6,Potential Loyalist
C00472,Riya,Mehta,Male,Delhi,Self Employed,Wealth,1755723.72,151,7,70397.33,2,2,2,6,Potential Loyalist
C00473,Sai,Chopra,Female,Maharashtra,Student,Corporate,894797.53,174,3,34834.0,2,1,1,4,At Risk
C00476,Sneha,Verma,Male,Gujarat,Student,Premium,964567.69,62,13,110852.54,3,3,3,9,Loyal
C00478,Aditya,Agarwal,Male,Gujarat,Self Employed,Retail,401473.44,129,7,56102.1,2,2,2,6,Potential Loyalist
C00479,Nisha,Joshi,Female,Kerala,Salaried,Retail,194752.04,173,4,34925.25,2,1,1,4,At Risk
C00480,Vihaan,Kulkarni,Female,Tamil Nadu,Salaried,Corporate,1231257.57,12,4,45308.27,4,1,2,7,Potential Loyalist
C00481,Karan,Iyer,Male,Gujarat,Self Employed,Retail,272089.18,4,16,134693.55,4,4,3,11,Champion
C00482,Kabir,Kumar,Male,Haryana,Self Employed,Retail,699225.74,28,11,42121.34,4,3,1,8,Loyal
C00483,Aarav,Mishra,Female,Maharashtra,Self Employed,Retail,922277.38,198,7,37497.65,1,2,1,4,At Risk
C00484,Ayaan,Malhotra,Female,Maharashtra,Retired,Retail,180000.0,119,8,55561.51,2,2,2,6,Potential Loyalist
C00485,Priya,Verma,Female,Kerala,Business Owner,Retail,514080.97,100,8,58512.97,2,2,2,6,Potential Loyalist
C00486,Neha,Mishra,Male,Maharashtra,Student,Retail,242801.33,37,14,218507.55,3,3,4,10,Champion
C00487,Aditya,Bansal,Male,West Bengal,Business Owner,Retail,362335.33,353,4,70684.2,1,1,2,4,At Risk
C00488,Neha,Joshi,Male,Delhi,Salaried,Retail,466819.32,141,10,69874.39,2,3,2,7,Potential Loyalist
C00489,Anaya,Reddy,Female,Madhya Pradesh,Self Employed,Premium,476604.59,180,17,149316.79,2,4,4,10,Champion
C00490,Riya,Mehta,Female,Maharashtra,Self Employed,Premium,789506.08,22,11,102168.16,4,3,3,10,Champion
C00491,Riya,Bansal,Female,Karnataka,Salaried,Corporate,1291253.24,113,8,38068.29,2,2,1,5,At Risk
C00492,Sneha,Patel,Female,West Bengal,Business Owner,Retail,298799.25,538,3,11773.49,1,1,1,3,Dormant
C00493,Riya,Sharma,Male,Kerala,Self Employed,Premium,462629.14,64,18,144836.01,3,4,4,11,Champion
C00495,Reyansh,Kapoor,Female,Maharashtra,Business Owner,Premium,547274.48,114,10,53937.51,2,3,2,7,Potential Loyalist
C00496,Pari,Mishra,Female,Delhi,Self Employed,Wealth,2830748.49,397,3,87204.65,1,1,3,5,At Risk
C00497,Sara,Mehta,Female,Karnataka,Student,Retail,208152.26,29,12,85667.91,4,3,3,10,Champion
C00498,Karan,Patel,Female,Uttar Pradesh,Retired,Retail,1483509.67,19,19,187605.03,4,4,4,12,Champion
C00499,Ishaan,Iyer,Male,Madhya Pradesh,Salaried,Retail,390955.77,71,6,61150.45,3,1,2,6,Potential Loyalist
C00500,Aarav,Nair,Male,Delhi,Freelancer,Retail,674744.59,235,5,31456.02,1,1,1,3,Dormant
C00501,Aarav,Kapoor,Female,Karnataka,Freelancer,Retail,1187138.04,363,6,54263.37,1,1,2,4,At Risk
C00502,Vihaan,Reddy,Male,Tamil Nadu,Self Employed,Retail,326008.4,278,7,47605.44,1,2,2,5,At Risk
C00503,Anaya,Reddy,Male,Karnataka,Freelancer,Retail,288906.69,70,6,24259.51,3,1,1,5,At Risk
C00504,Vivaan,Singh,Male,Maharashtra,Student,Retail,990108.39,600,4,31576.5,1,1,1,3,Dormant
C00505,Nisha,Kapoor,Female,Maharashtra,Retired,Retail,313225.76,38,13,66610.48,3,3,2,8,Loyal
C00506,Sneha,Kulkarni,Male,Tamil Nadu,Student,Corporate,1044418.85,48,9,126968.32,3,2,3,8,Loyal
C00507,Diya,Chopra,Male,Rajasthan,Freelancer,Retail,731765.93,49,4,85674.72,3,1,3,7,Potential Loyalist
C00508,Myra,Kumar,Female,Tamil Nadu,Business Owner,Retail,426819.21,70,13,137475.5,3,3,4,10,Champion
C00509,Anika,Patel,Female,Maharashtra,Retired,Retail,554817.97,36,11,88501.19,3,3,3,9,Loyal
C00511,Rohan,Patel,Female,Maharashtra,Salaried,Corporate,1028342.85,95,4,12952.59,2,1,1,4,At Risk
C00512,Aadhya,Patel,Male,Chandigarh,Freelancer,Retail,410568.73,35,17,123889.91,3,4,3,10,Champion
C00513,Anika,Nair,Female,Gujarat,Retired,Premium,538205.78,191,7,88894.48,1,2,3,6,Potential Loyalist
C00516,Neha,Kapoor,Female,Maharashtra,Freelancer,SME,972512.88,154,9,44489.01,2,2,2,6,Potential Loyalist
C00517,Reyansh,Malhotra,Female,Gujarat,Business Owner,Retail,592410.04,18,28,247708.37,4,4,4,12,Champion
C00518,Kiara,Singh,Male,Delhi,Self Employed,Retail,664548.72,389,9,63097.08,1,2,2,5,At Risk
C00521,Sara,Patel,Male,Maharashtra,Freelancer,Premium,990306.22,9,14,78639.41,4,3,2,9,Loyal
C00522,Rohan,Patel,Female,Madhya Pradesh,Retired,Retail,400061.74,332,4,43942.09,1,1,2,4,At Risk
C00524,Vivaan,Jain,Male,Haryana,Retired,Corporate,1590107.77,9,22,159249.74,4,4,4,12,Champion
C00525,Riya,Reddy,Female,Tamil Nadu,Business Owner,Retail,632836.76,14,10,24257.27,4,3,1,8,Loyal
C00526,Sai,Reddy,Male,Karnataka,Student,Corporate,1235188.15,56,9,69876.65,3,2,2,7,Potential Loyalist
C00527,Rahul,Jain,Female,Madhya Pradesh,Student,Wealth,2200701.06,40,18,141784.87,3,4,4,11,Champion
C00528,Vivaan,Kumar,Female,Rajasthan,Student,Premium,324000.0,20,9,141986.76,4,2,4,10,Champion
C00530,Karan,Malhotra,Female,Gujarat,Student,Retail,529628.73,33,14,190077.88,4,3,4,11,Champion
C00531,Myra,Mehta,Male,Telangana,Retired,SME,355516.0,16,11,103422.9,4,3,3,10,Champion
C00533,Vihaan,Patel,Male,Chandigarh,Student,Premium,1244306.63,449,3,18932.55,1,1,1,3,Dormant
C00534,Aditya,Kulkarni,Female,Maharashtra,Student,Retail,249971.26,353,13,179999.33,1,3,4,8,Loyal
C00535,Anaya,Verma,Female,Tamil Nadu,Business Owner,Retail,675780.19,70,13,145921.53,3,3,4,10,Champion
C00536,Arjun,Malhotra,Female,Rajasthan,Self Employed,Premium,438217.11,39,10,66583.49,3,3,2,8,Loyal
C00537,Krishna,Kulkarni,Male,Karnataka,Student,Retail,180000.0,15,24,230655.21,4,4,4,12,Champion
C00538,Amit,Jain,Female,Maharashtra,Student,Retail,511612.7,20,13,198320.92,4,3,4,11,Champion
C00539,Vihaan,Kapoor,Female,Karnataka,Business Owner,Retail,995579.65,41,8,29557.89,3,2,1,6,Potential Loyalist
C00540,Priya,Iyer,Male,Tamil Nadu,Student,Wealth,1651626.42,296,5,62640.8,1,1,2,4,At Risk
C00541,Aadhya,Gupta,Female,Uttar Pradesh,Student,Wealth,1647746.34,63,6,88254.92,3,1,3,7,Potential Loyalist
C00542,Sara,Chopra,Male,Rajasthan,Retired,Retail,736267.28,465,8,64155.41,1,2,2,5,At Risk
C00543,Pooja,Verma,Female,Tamil Nadu,Salaried,SME,492625.56,403,5,36761.0,1,1,1,3,Dormant
C00544,Karan,Patel,Male,Madhya Pradesh,Freelancer,SME,281831.49,122,15,75923.96,2,4,2,8,Loyal
C00545,Kabir,Singh,Male,Madhya Pradesh,Self Employed,SME,717803.95,377,4,38463.61,1,1,1,3,Dormant
C00546,Riya,Mishra,Male,Maharashtra,Salaried,Premium,1116761.35,296,10,88143.28,1,3,3,7,Potential Loyalist
C00547,Anika,Singh,Female,Gujarat,Self Employed,Retail,180000.0,2,17,184293.96,4,4,4,12,Champion
C00548,Neha,Desai,Male,Maharashtra,Student,Retail,248004.45,457,9,71072.98,1,2,2,5,At Risk
C00549,Sai,Sharma,Female,Maharashtra,Salaried,Corporate,1188721.23,69,12,67685.58,3,3,2,8,Loyal
C00550,Sneha,Jain,Male,Maharashtra,Self Employed,Premium,1488299.18,20,6,87756.0,4,1,3,8,Loyal
C00551,Riya,Kumar,Female,Telangana,Retired,Retail,180000.0,73,17,134649.82,3,4,3,10,Champion
C00552,Kabir,Joshi,Female,Tamil Nadu,Salaried,Premium,806989.79,464,6,57153.32,1,1,2,4,At Risk
C00553,Rohan,Verma,Male,Karnataka,Freelancer,Wealth,1288902.45,129,11,47251.57,2,3,2,7,Potential Loyalist
C00554,Vivaan,Gupta,Male,Tamil Nadu,Retired,Retail,1456841.38,36,19,153324.26,3,4,4,11,Champion
C00555,Reyansh,Iyer,Male,Haryana,Salaried,Retail,503719.97,14,6,44460.28,4,1,2,7,Potential Loyalist
C00556,Vivaan,Bansal,Male,Uttar Pradesh,Self Employed,Retail,180000.0,67,11,125497.18,3,3,3,9,Loyal
C00557,Krishna,Joshi,Female,Rajasthan,Self Employed,Retail,777350.75,32,6,22818.01,4,1,1,6,Potential Loyalist
C00558,Amit,Iyer,Male,Maharashtra,Business Owner,Retail,418362.09,141,3,22161.04,2,1,1,4,At Risk
C00560,Anaya,Bansal,Male,Madhya Pradesh,Retired,Corporate,1308331.77,556,8,98967.06,1,2,3,6,Potential Loyalist
C00561,Vivaan,Bansal,Female,Maharashtra,Student,Retail,392515.75,125,14,209034.35,2,3,4,9,Loyal
C00565,Pari,Joshi,Male,Madhya Pradesh,Retired,Corporate,1576490.01,226,13,101183.15,1,3,3,7,Potential Loyalist
C00566,Riya,Verma,Female,Maharashtra,Business Owner,SME,347275.21,83,8,70592.1,3,2,2,7,Potential Loyalist
C00567,Anika,Gupta,Female,Kerala,Freelancer,Corporate,582719.35,15,14,63011.12,4,3,2,9,Loyal
C00569,Anika,Nair,Female,Madhya Pradesh,Retired,Retail,818664.5,28,11,104855.25,4,3,3,10,Champion
C00570,Aditya,Gupta,Male,Karnataka,Business Owner,Retail,749853.29,205,15,168142.82,1,4,4,9,Loyal
C00571,Karan,Singh,Female,Delhi,Business Owner,Retail,345255.76,102,5,87950.04,2,1,3,6,Potential Loyalist
C00573,Ishaan,Kapoor,Male,Tamil Nadu,Business Owner,Premium,1424488.57,49,9,74688.81,3,2,2,7,Potential Loyalist
C00574,Sai,Mishra,Male,Telangana,Freelancer,Wealth,1028788.41,3,10,81801.29,4,3,3,10,Champion
C00575,Anaya,Kapoor,Male,Tamil Nadu,Student,Premium,554515.6,314,6,54382.01,1,1,2,4,At Risk
C00576,Sai,Malhotra,Female,West Bengal,Salaried,Premium,436064.44,463,6,24772.41,1,1,1,3,Dormant
C00577,Kabir,Nair,Female,Gujarat,Business Owner,SME,676618.21,33,14,139404.95,4,3,4,11,Champion
C00579,Reyansh,Kapoor,Male,Gujarat,Business Owner,Retail,291240.44,328,7,53645.41,1,2,2,5,At Risk
C00580,Ira,Chopra,Male,Maharashtra,Student,Retail,528273.64,285,6,35650.01,1,1,1,3,Dormant
C00581,Priya,Bansal,Female,Chandigarh,Student,SME,531054.24,505,2,4082.79,1,1,1,3,Dormant
C00582,Reyansh,Kulkarni,Female,Maharashtra,Student,Retail,393571.52,30,10,43308.48,4,3,1,8,Loyal
C00584,Sai,Malhotra,Female,Karnataka,Freelancer,Retail,529787.64,7,6,32606.02,4,1,1,6,Potential Loyalist
C00585,Rahul,Nair,Female,Delhi,Student,Retail,466524.95,35,25,202972.45,3,4,4,11,Champion
